,year,location_code,hs_product_code,export_value
360,2004,Aguascalientes,339914,3.0
361,2004,Aguascalientes,339920,8.0
362,2004,Aguascalientes,339930,1.0
363,2004,Aguascalientes,339940,2.0
364,2004,Aguascalientes,339950,38.0
365,2004,Aguascalientes,339991,1.0
366,2004,Aguascalientes,339992,0.0
367,2004,Aguascalientes,339993,1.0
368,2004,Aguascalientes,339994,7.0
369,2004,Aguascalientes,339995,0.0
370,2004,Aguascalientes,339999,35.0
371,2004,Aguascalientes,431110,40.0
372,2004,Aguascalientes,431121,19.0
373,2004,Aguascalientes,431122,9.0
374,2004,Aguascalientes,431123,1.0
375,2004,Aguascalientes,431130,133.0
376,2004,Aguascalientes,431140,9.0
377,2004,Aguascalientes,431150,19.0
378,2004,Aguascalientes,431160,15.0
379,2004,Aguascalientes,431170,3.0
380,2004,Aguascalientes,431180,35.0
381,2004,Aguascalientes,431191,9.0
382,2004,Aguascalientes,431192,11.0
383,2004,Aguascalientes,431193,3.0
384,2004,Aguascalientes,431199,8.0
385,2004,Aguascalientes,431211,16.0
386,2004,Aguascalientes,431212,9.0
387,2004,Aguascalientes,431213,6.0
388,2004,Aguascalientes,431220,2.0
389,2004,Aguascalientes,432111,16.0
390,2004,Aguascalientes,432112,6.0
391,2004,Aguascalientes,432119,6.0
392,2004,Aguascalientes,432120,16.0
393,2004,Aguascalientes,432130,5.0
394,2004,Aguascalientes,433110,16.0
395,2004,Aguascalientes,433210,7.0
396,2004,Aguascalientes,433220,4.0
397,2004,Aguascalientes,433311,7.0
398,2004,Aguascalientes,433312,7.0
399,2004,Aguascalientes,433313,2.0
400,2004,Aguascalientes,433410,14.0
401,2004,Aguascalientes,433420,3.0
402,2004,Aguascalientes,433430,3.0
403,2004,Aguascalientes,433510,5.0
404,2004,Aguascalientes,434111,26.0
405,2004,Aguascalientes,434112,72.0
406,2004,Aguascalientes,434211,168.0
407,2004,Aguascalientes,434219,20.0
408,2004,Aguascalientes,434221,44.0
409,2004,Aguascalientes,434222,25.0
410,2004,Aguascalientes,434223,19.0
411,2004,Aguascalientes,434224,48.0
412,2004,Aguascalientes,434225,27.0
413,2004,Aguascalientes,434226,11.0
414,2004,Aguascalientes,434227,4.0
415,2004,Aguascalientes,434228,5.0
416,2004,Aguascalientes,434229,18.0
417,2004,Aguascalientes,434311,23.0
418,2004,Aguascalientes,434312,6.0
419,2004,Aguascalientes,434313,2.0
420,2004,Aguascalientes,434314,0.0
421,2004,Aguascalientes,434319,7.0
422,2004,Aguascalientes,435110,23.0
423,2004,Aguascalientes,435210,11.0
424,2004,Aguascalientes,435220,39.0
425,2004,Aguascalientes,435311,6.0
426,2004,Aguascalientes,435312,5.0
427,2004,Aguascalientes,435313,27.0
428,2004,Aguascalientes,435319,20.0
429,2004,Aguascalientes,435411,12.0
430,2004,Aguascalientes,435412,20.0
431,2004,Aguascalientes,435419,34.0
432,2004,Aguascalientes,436111,5.0
433,2004,Aguascalientes,437111,5.0
434,2004,Aguascalientes,437112,2.0
435,2004,Aguascalientes,437210,0.0
436,2004,Aguascalientes,461110,4832.0
437,2004,Aguascalientes,461121,540.0
438,2004,Aguascalientes,461122,117.0
439,2004,Aguascalientes,461123,26.0
440,2004,Aguascalientes,461130,672.0
441,2004,Aguascalientes,461140,2.0
442,2004,Aguascalientes,461150,121.0
443,2004,Aguascalientes,461160,84.0
444,2004,Aguascalientes,461170,463.0
445,2004,Aguascalientes,461190,288.0
446,2004,Aguascalientes,461211,307.0
447,2004,Aguascalientes,461212,147.0
448,2004,Aguascalientes,461213,92.0
449,2004,Aguascalientes,461220,3.0
450,2004,Aguascalientes,462111,18.0
451,2004,Aguascalientes,462112,161.0
452,2004,Aguascalientes,462210,15.0
453,2004,Aguascalientes,463111,28.0
454,2004,Aguascalientes,463112,96.0
455,2004,Aguascalientes,463113,140.0
456,2004,Aguascalientes,463211,1397.0
457,2004,Aguascalientes,463215,58.0
458,2004,Aguascalientes,463216,56.0
459,2004,Aguascalientes,463217,42.0
460,2004,Aguascalientes,463218,24.0
461,2004,Aguascalientes,463310,423.0
462,2004,Aguascalientes,464111,152.0
463,2004,Aguascalientes,464112,178.0
464,2004,Aguascalientes,464113,102.0
465,2004,Aguascalientes,464121,94.0
466,2004,Aguascalientes,464122,18.0
467,2004,Aguascalientes,465111,116.0
468,2004,Aguascalientes,465112,109.0
469,2004,Aguascalientes,465211,59.0
470,2004,Aguascalientes,465212,132.0
471,2004,Aguascalientes,465214,3.0
472,2004,Aguascalientes,465215,58.0
473,2004,Aguascalientes,465216,18.0
474,2004,Aguascalientes,465311,970.0
475,2004,Aguascalientes,465312,36.0
476,2004,Aguascalientes,465313,67.0
477,2004,Aguascalientes,465911,54.0
478,2004,Aguascalientes,465912,529.0
479,2004,Aguascalientes,465913,22.0
480,2004,Aguascalientes,465915,172.0
481,2004,Aguascalientes,465919,34.0
482,2004,Aguascalientes,466111,277.0
483,2004,Aguascalientes,466112,103.0
484,2004,Aguascalientes,466114,130.0
485,2004,Aguascalientes,466211,108.0
486,2004,Aguascalientes,466212,157.0
487,2004,Aguascalientes,466311,23.0
488,2004,Aguascalientes,466312,109.0
489,2004,Aguascalientes,466313,6.0
490,2004,Aguascalientes,466314,11.0
491,2004,Aguascalientes,466319,108.0
492,2004,Aguascalientes,466410,70.0
493,2004,Aguascalientes,467111,459.0
494,2004,Aguascalientes,467113,114.0
495,2004,Aguascalientes,467114,141.0
496,2004,Aguascalientes,467115,128.0
497,2004,Aguascalientes,467116,29.0
498,2004,Aguascalientes,468111,34.0
499,2004,Aguascalientes,468112,69.0
500,2004,Aguascalientes,468211,392.0
501,2004,Aguascalientes,468212,47.0
502,2004,Aguascalientes,468213,48.0
503,2004,Aguascalientes,468311,14.0
504,2004,Aguascalientes,468319,2.0
505,2004,Aguascalientes,468411,49.0
506,2004,Aguascalientes,468412,37.0
507,2004,Aguascalientes,468419,9.0
508,2004,Aguascalientes,468420,63.0
509,2004,Aguascalientes,469110,28.0
510,2004,Aguascalientes,481111,0.0
511,2004,Aguascalientes,481112,0.0
512,2004,Aguascalientes,481210,2.0
513,2004,Aguascalientes,482110,0.0
514,2004,Aguascalientes,483111,0.0
515,2004,Aguascalientes,483112,0.0
516,2004,Aguascalientes,483113,0.0
517,2004,Aguascalientes,483210,0.0
518,2004,Aguascalientes,484111,3.0
519,2004,Aguascalientes,484119,20.0
520,2004,Aguascalientes,484121,38.0
521,2004,Aguascalientes,484129,185.0
522,2004,Aguascalientes,484210,20.0
523,2004,Aguascalientes,484221,17.0
524,2004,Aguascalientes,484222,1.0
525,2004,Aguascalientes,484223,1.0
526,2004,Aguascalientes,484224,0.0
527,2004,Aguascalientes,484229,2.0
528,2004,Aguascalientes,484231,13.0
529,2004,Aguascalientes,484232,7.0
530,2004,Aguascalientes,484233,28.0
531,2004,Aguascalientes,484234,0.0
532,2004,Aguascalientes,484239,20.0
533,2004,Aguascalientes,485111,38.0
534,2004,Aguascalientes,485113,0.0
535,2004,Aguascalientes,485114,0.0
536,2004,Aguascalientes,485210,5.0
537,2004,Aguascalientes,485320,0.0
538,2004,Aguascalientes,485410,126.0
539,2004,Aguascalientes,485510,3.0
540,2004,Aguascalientes,485990,9.0
541,2004,Aguascalientes,486210,0.0
542,2004,Aguascalientes,486910,0.0
543,2004,Aguascalientes,487110,26.0
544,2004,Aguascalientes,487210,1.0
545,2004,Aguascalientes,487990,0.0
546,2004,Aguascalientes,488111,1.0
547,2004,Aguascalientes,488112,2.0
548,2004,Aguascalientes,488190,1.0
549,2004,Aguascalientes,488210,0.0
550,2004,Aguascalientes,488310,0.0
551,2004,Aguascalientes,488320,0.0
552,2004,Aguascalientes,488330,0.0
553,2004,Aguascalientes,488390,0.0
554,2004,Aguascalientes,488410,2.0
555,2004,Aguascalientes,488491,1.0
556,2004,Aguascalientes,488492,0.0
557,2004,Aguascalientes,488493,2.0
558,2004,Aguascalientes,488511,6.0
559,2004,Aguascalientes,488519,4.0
560,2004,Aguascalientes,488990,0.0
561,2004,Aguascalientes,491110,1.0
562,2004,Aguascalientes,492110,32.0
563,2004,Aguascalientes,492210,8.0
564,2004,Aguascalientes,493111,1.0
565,2004,Aguascalientes,493119,1.0
566,2004,Aguascalientes,493120,2.0
567,2004,Aguascalientes,493130,1.0
568,2004,Aguascalientes,493190,1.0
569,2004,Aguascalientes,511111,2.0
570,2004,Aguascalientes,511112,12.0
571,2004,Aguascalientes,511121,2.0
572,2004,Aguascalientes,511122,1.0
573,2004,Aguascalientes,511131,0.0
574,2004,Aguascalientes,511132,0.0
575,2004,Aguascalientes,511141,0.0
576,2004,Aguascalientes,511142,0.0
577,2004,Aguascalientes,511191,0.0
578,2004,Aguascalientes,511192,5.0
579,2004,Aguascalientes,511210,4.0
580,2004,Aguascalientes,512111,0.0
581,2004,Aguascalientes,512112,0.0
582,2004,Aguascalientes,512113,3.0
583,2004,Aguascalientes,512120,0.0
584,2004,Aguascalientes,512130,6.0
585,2004,Aguascalientes,512190,0.0
586,2004,Aguascalientes,512230,1.0
587,2004,Aguascalientes,512240,2.0
588,2004,Aguascalientes,512250,0.0
589,2004,Aguascalientes,512290,0.0
590,2004,Aguascalientes,515110,4.0
591,2004,Aguascalientes,515120,7.0
592,2004,Aguascalientes,515210,0.0
593,2004,Aguascalientes,517311,23.0
594,2004,Aguascalientes,517312,4.0
595,2004,Aguascalientes,517410,0.0
596,2004,Aguascalientes,517910,4.0
597,2004,Aguascalientes,518210,1.0
598,2004,Aguascalientes,519110,0.0
599,2004,Aguascalientes,519121,0.0
600,2004,Aguascalientes,519130,1.0
601,2004,Aguascalientes,519190,0.0
602,2004,Aguascalientes,521110,0.0
603,2004,Aguascalientes,522110,0.0
604,2004,Aguascalientes,522210,0.0
605,2004,Aguascalientes,522220,0.0
606,2004,Aguascalientes,522310,3.0
607,2004,Aguascalientes,522320,17.0
608,2004,Aguascalientes,522390,0.0
609,2004,Aguascalientes,522440,5.0
610,2004,Aguascalientes,522451,7.0
611,2004,Aguascalientes,522460,0.0
612,2004,Aguascalientes,522490,0.0
613,2004,Aguascalientes,522510,0.0
614,2004,Aguascalientes,523110,0.0
615,2004,Aguascalientes,523121,0.0
616,2004,Aguascalientes,523122,24.0
617,2004,Aguascalientes,523910,3.0
618,2004,Aguascalientes,523990,0.0
619,2004,Aguascalientes,524110,0.0
620,2004,Aguascalientes,524120,0.0
621,2004,Aguascalientes,524210,36.0
622,2004,Aguascalientes,524220,0.0
623,2004,Aguascalientes,531111,1.0
624,2004,Aguascalientes,531112,8.0
625,2004,Aguascalientes,531113,187.0
626,2004,Aguascalientes,531114,19.0
627,2004,Aguascalientes,531115,4.0
628,2004,Aguascalientes,531119,5.0
629,2004,Aguascalientes,531210,64.0
630,2004,Aguascalientes,531311,12.0
631,2004,Aguascalientes,531319,5.0
632,2004,Aguascalientes,532110,8.0
633,2004,Aguascalientes,532121,0.0
634,2004,Aguascalientes,532122,0.0
635,2004,Aguascalientes,532210,0.0
636,2004,Aguascalientes,532281,18.0
637,2004,Aguascalientes,532282,35.0
638,2004,Aguascalientes,532289,169.0
639,2004,Aguascalientes,532310,2.0
640,2004,Aguascalientes,532411,17.0
641,2004,Aguascalientes,532412,0.0
642,2004,Aguascalientes,532420,3.0
643,2004,Aguascalientes,532491,4.0
644,2004,Aguascalientes,532492,13.0
645,2004,Aguascalientes,532493,4.0
646,2004,Aguascalientes,533110,0.0
647,2004,Aguascalientes,541110,245.0
648,2004,Aguascalientes,541120,47.0
649,2004,Aguascalientes,541190,19.0
650,2004,Aguascalientes,541211,194.0
651,2004,Aguascalientes,541219,29.0
652,2004,Aguascalientes,541310,30.0
653,2004,Aguascalientes,541320,1.0
654,2004,Aguascalientes,541330,25.0
655,2004,Aguascalientes,541340,1.0
656,2004,Aguascalientes,541350,0.0
657,2004,Aguascalientes,541360,2.0
658,2004,Aguascalientes,541370,2.0
659,2004,Aguascalientes,541380,13.0
660,2004,Aguascalientes,541410,7.0
661,2004,Aguascalientes,541420,1.0
662,2004,Aguascalientes,541430,60.0
663,2004,Aguascalientes,541490,1.0
664,2004,Aguascalientes,541510,26.0
665,2004,Aguascalientes,541610,25.0
666,2004,Aguascalientes,541620,5.0
667,2004,Aguascalientes,541690,11.0
668,2004,Aguascalientes,541711,2.0
669,2004,Aguascalientes,541721,1.0
670,2004,Aguascalientes,541810,24.0
671,2004,Aguascalientes,541820,3.0
672,2004,Aguascalientes,541830,0.0
673,2004,Aguascalientes,541840,5.0
674,2004,Aguascalientes,541850,11.0
675,2004,Aguascalientes,541860,0.0
676,2004,Aguascalientes,541870,0.0
677,2004,Aguascalientes,541890,20.0
678,2004,Aguascalientes,541910,1.0
679,2004,Aguascalientes,541920,83.0
680,2004,Aguascalientes,541930,0.0
